watch_date,device_type,watch_duration_minutes,progress_percentage,action,age,gender,country,subscription_plan,is_active,monthly_spend,household_size,content_type,genre_primary,release_year,duration_minutes,rating,maturity_level,language,country_of_origin,imdb_rating,is_netflix_original
9/18/2025,Laptop,28.20,83.9,paused,45,Female,Canada,PREMIUM,TRUE,53.68,2,Stand-up Comedy,Sci-Fi,"1,993",51,TV-Y7,Kids,Spanish,USA,6.0,FALSE
12/26/2024,Desktop,60.10,90.3,stopped,53,Female,USA,BASIC,TRUE,14.19,1,Documentary,History,"1,999",75,TV-Y7,Kids,Korean,USA,6.6,FALSE
7/17/2024,Desktop,132.80,37.9,completed,33,Female,USA,STANDARD,TRUE,17.36,5,Documentary,Fantasy,"2,020",98,TV-PG,Family,English,USA,5.9,FALSE
1/26/2024,Desktop,23.50,63,completed,54,Male,USA,BASIC,FALSE,31.54,1,Movie,Western,"1,995",456,TV-MA,Adult,English,USA,9.5,TRUE
7/20/2024,Mobile,44.60,91.2,completed,48,Female,USA,PREMIUM+,TRUE,73.54,2,Limited Series,Sci-Fi,"1,992",63,NC-17,Adult,English,USA,9.0,FALSE
3/18/2025,Tablet,43.00,63.7,completed,22,Male,Canada,STANDARD,TRUE,12.08,4,TV Series,Animation,"1,994",80,G,Kids,English,USA,5.6,TRUE
2/25/2025,Mobile,84.60,46.6,stopped,33,Male,USA,PREMIUM,FALSE,12.81,1,Movie,Western,"2,016",73,TV-G,#N/A,Japanese,USA,5.3,FALSE
7/2/2024,Smart Tv,26.20,26.4,started,36,Female,Canada,BASIC,TRUE,3.55,6,Stand-up Comedy,Sci-Fi,"1,999",87,TV-G,#N/A,German,USA,5.8,FALSE
12/4/2024,Smart Tv,63.70,70.4,stopped,33,Male,Canada,BASIC,TRUE,9.23,3,Stand-up Comedy,Action,"1,990",70,NC-17,Adult,English,France,2.9,TRUE
9/13/2024,Laptop,26.10,35.7,completed,33,Other,Canada,PREMIUM,TRUE,7.90,5,Movie,History,"2,020",91,G,Kids,English,South Korea,8.0,FALSE
6/12/2025,Laptop,57.00,30.3,paused,48,Male,USA,STANDARD,TRUE,21.94,3,TV Series,Comedy,"2,007",28,TV-14,Teens,English,USA,8.3,FALSE
1/5/2025,Laptop,7.50,19.3,stopped,40,Female,USA,PREMIUM+,TRUE,21.32,1,Movie,Biography,"2,023",132,TV-G,#N/A,Hindi,USA,7.4,TRUE
6/26/2025,Mobile,76.10,87,paused,40,Male,USA,BASIC,TRUE,20.96,8,Movie,Fantasy,"1,981",159,G,Kids,Italian,South Korea,6.9,FALSE
10/2/2024,Smart Tv,74.40,82.3,paused,22,Male,Canada,PREMIUM+,TRUE,27.22,1,Movie,Thriller,"1,999",76,TV-Y7,Kids,English,UK,4.6,FALSE
9/25/2025,Desktop,52.90,12.7,completed,55,Female,USA,PREMIUM,TRUE,10.34,2,Documentary,History,"2,018",90,TV-Y7,Kids,English,Canada,4.7,FALSE
10/12/2025,Smart Tv,82.90,93.4,paused,46,Female,USA,PREMIUM,TRUE,17.96,2,Movie,History,"2,006",106,G,Kids,Italian,USA,6.0,FALSE
11/24/2024,Mobile,37.30,34.2,completed,29,Male,Canada,STANDARD,TRUE,4.42,3,TV Series,Animation,"2,016",18,TV-PG,Family,English,USA,6.5,FALSE
8/8/2024,Laptop,26.90,76,paused,24,Female,USA,BASIC,TRUE,9.29,3,Documentary,Sport,"2,001",77,R,Adult,German,USA,10.0,FALSE
5/20/2024,Desktop,120.10,65.3,completed,60,Male,Canada,PREMIUM,TRUE,5.88,3,Stand-up Comedy,Documentary,"2,021",49,TV-Y7,Kids,English,USA,6.6,FALSE
9/25/2025,Smart Tv,22.80,11.3,started,35,Female,USA,PREMIUM,TRUE,22.13,1,TV Series,Documentary,"2,014",41,TV-PG,Family,Spanish,UK,0.8,TRUE
7/13/2025,Mobile,143.80,30.4,stopped,31,Female,USA,PREMIUM,FALSE,5.42,1,TV Series,Documentary,"2,023",36,PG,Family,English,Canada,6.1,FALSE
11/15/2024,Laptop,40.40,98.3,started,31,Female,USA,BASIC,TRUE,38.85,3,TV Series,Sport,"2,016",38,TV-PG,Family,English,USA,8.6,FALSE
5/1/2025,Mobile,53.40,10.5,stopped,30,Female,USA,PREMIUM+,TRUE,5.55,5,Limited Series,Animation,"2,012",74,NC-17,Adult,Hindi,Canada,4.9,FALSE
7/4/2024,Tablet,31.30,40.4,stopped,53,Female,USA,PREMIUM,TRUE,6.96,6,Movie,Adventure,"2,004",174,TV-Y7,Kids,English,France,9.0,TRUE
6/29/2025,Tablet,131.90,55.3,stopped,44,Female,USA,PREMIUM,TRUE,2.43,1,Movie,History,"2,015",100,PG,Family,Japanese,USA,0.7,TRUE
5/6/2025,Mobile,49.60,10.7,started,25,Other,USA,BASIC,TRUE,23.05,2,Stand-up Comedy,Crime,"1,998",89,TV-Y7,Kids,English,UK,7.6,FALSE
10/26/2024,Mobile,95.50,46,paused,28,Male,Canada,STANDARD,TRUE,14.84,1,Documentary,Horror,"1,993",71,PG-13,Teens,English,UK,5.0,TRUE
4/8/2025,Smart Tv,24.50,29.4,started,32,Female,USA,STANDARD,TRUE,9.86,2,Movie,Animation,"1,998",95,NC-17,Adult,German,USA,5.5,TRUE
7/19/2024,Mobile,102.30,55,stopped,36,Female,USA,BASIC,TRUE,13.02,1,TV Series,Western,"2,003",41,TV-Y,Kids,English,UK,8.2,FALSE
12/21/2025,Desktop,39.20,53.9,completed,37,Male,USA,STANDARD,TRUE,14.05,5,Movie,Western,"2,018",81,TV-Y7,Kids,French,UK,8.6,FALSE
4/27/2025,Smart Tv,89.00,21.6,started,20,Female,USA,PREMIUM+,TRUE,9.35,5,Movie,Mystery,"2,019",80,PG-13,Teens,German,USA,7.3,FALSE
10/3/2024,Tablet,27.90,1.6,paused,40,Male,USA,STANDARD,TRUE,18.74,2,Documentary,Documentary,"2,000",84,PG-13,Teens,English,USA,7.3,TRUE
3/4/2025,Smart Tv,71.80,39.5,completed,38,Female,USA,PREMIUM+,TRUE,2.62,2,Documentary,Adventure,"2,014",110,R,Adult,English,India,9.6,FALSE
1/26/2024,Laptop,26.00,37.5,completed,52,Male,USA,STANDARD,TRUE,16.72,7,Movie,Horror,"2,015",109,TV-G,#N/A,Hindi,USA,7.9,FALSE
1/13/2024,Laptop,175.60,54.4,started,42,Female,Canada,PREMIUM,TRUE,38.42,2,Stand-up Comedy,Romance,"1,999",522,TV-G,#N/A,Korean,USA,5.9,FALSE
5/22/2025,Mobile,31.50,27.6,completed,45,Male,Canada,PREMIUM+,TRUE,21.69,2,TV Series,History,"2,023",44,TV-G,#N/A,English,USA,6.2,TRUE
9/26/2024,Mobile,25.40,52.4,paused,20,Male,USA,BASIC,TRUE,44.26,3,Stand-up Comedy,War,"2,011",33,TV-Y,Kids,Hindi,UK,8.0,FALSE
10/13/2024,Mobile,78.40,70.8,completed,27,Male,USA,PREMIUM+,TRUE,18.20,3,TV Series,History,"2,005",48,G,Kids,English,USA,7.4,FALSE
8/13/2025,Desktop,751.30,37.2,started,45,Female,Canada,STANDARD,TRUE,13.56,6,Documentary,Action,"2,012",75,PG-13,Teens,Spanish,South Korea,8.1,FALSE
9/6/2024,Smart Tv,50.90,68.3,paused,50,Male,USA,PREMIUM,TRUE,10.63,3,Documentary,Crime,"2,012",102,TV-Y,Kids,English,South Korea,8.2,FALSE
5/9/2024,Desktop,20.80,1.7,completed,33,Female,USA,PREMIUM+,TRUE,1.99,3,TV Series,Drama,"1,995",45,G,Kids,Hindi,USA,1.7,FALSE
3/14/2024,Smart Tv,45.30,34.4,started,31,Female,USA,BASIC,TRUE,3.38,3,Documentary,Thriller,"2,012",101,PG-13,Teens,English,France,5.5,TRUE
7/3/2024,Mobile,69.90,61.9,started,52,Female,USA,PREMIUM,FALSE,3.33,2,Stand-up Comedy,Thriller,"1,995",63,TV-Y7,Kids,Spanish,Germany,7.3,FALSE
8/23/2024,Tablet,55.60,4.6,stopped,45,Female,Canada,BASIC,TRUE,18.38,1,TV Series,Adventure,"2,017",66,TV-G,#N/A,German,USA,7.0,FALSE
7/13/2024,Tablet,58.80,96.5,started,43,Female,Canada,BASIC,TRUE,5.69,8,Movie,Documentary,"1,993",85,TV-MA,Adult,Japanese,USA,5.8,FALSE
5/4/2025,Tablet,52.60,8.2,completed,52,Male,USA,STANDARD,TRUE,44.52,2,Movie,History,"2,020",131,PG,Family,English,USA,7.1,FALSE
11/7/2025,Tablet,25.60,66.7,stopped,24,Female,USA,STANDARD,TRUE,9.50,3,Movie,Thriller,"1,993",109,R,Adult,Spanish,USA,7.4,TRUE
1/31/2025,Desktop,29.10,74.2,completed,34,Female,USA,PREMIUM+,TRUE,23.48,4,TV Series,Sci-Fi,"1,998",19,TV-Y,Kids,Italian,UK,5.0,TRUE
8/29/2024,Tablet,17.00,1.1,paused,39,Other,USA,STANDARD,TRUE,19.07,3,Movie,Music,"2,003",139,TV-14,Teens,French,USA,7.3,TRUE
11/20/2025,Tablet,75.70,55.6,started,21,Male,USA,STANDARD,TRUE,33.48,3,Movie,War,"1,997",98,TV-MA,Adult,English,USA,8.1,TRUE
2/21/2025,Mobile,51.90,61.9,paused,39,Female,USA,BASIC,TRUE,3.31,1,Movie,Crime,"2,020",98,R,Adult,Hindi,France,8.0,TRUE
9/5/2025,Desktop,16.50,56.8,paused,41,Male,USA,STANDARD,TRUE,19.89,3,TV Series,Animation,"2,016",18,TV-PG,Family,English,USA,6.5,FALSE
2/10/2024,Tablet,19.50,31.9,stopped,38,Female,USA,PREMIUM,FALSE,18.51,2,Movie,Horror,"2,014",136,TV-PG,Family,Hindi,USA,7.5,FALSE
7/4/2024,Mobile,15.80,97.6,paused,20,Male,USA,PREMIUM,TRUE,18.44,4,Documentary,Sport,"2,023",19,TV-14,Teens,English,France,5.6,FALSE
5/16/2024,Mobile,51.90,73.9,started,53,Female,USA,BASIC,TRUE,22.72,1,Movie,Documentary,"2,023",99,TV-Y,Kids,English,USA,1.4,FALSE
10/4/2025,Tablet,15.50,83.1,started,43,Female,USA,PREMIUM+,TRUE,22.67,2,TV Series,Mystery,"2,003",524,NC-17,Adult,Spanish,USA,5.0,TRUE
12/12/2025,Laptop,6.70,17.8,started,47,Male,USA,STANDARD,TRUE,11.62,4,Movie,Fantasy,"2,017",76,R,Adult,English,South Korea,3.3,FALSE
3/4/2024,Desktop,39.20,51.8,stopped,31,Male,USA,STANDARD,FALSE,6.32,4,TV Series,Animation,"2,008",30,TV-PG,Family,English,South Korea,6.6,FALSE
5/19/2025,Desktop,43.30,12,started,26,Female,USA,STANDARD,FALSE,3.81,3,Movie,Comedy,"1,993",121,TV-G,#N/A,Italian,USA,4.5,FALSE
3/28/2024,Tablet,47.70,69,completed,60,Male,USA,PREMIUM,TRUE,12.14,2,Movie,History,"2,020",91,G,Kids,English,South Korea,8.0,FALSE
7/19/2024,Mobile,53.20,2,completed,47,Male,Canada,PREMIUM,TRUE,336.87,3,TV Series,Western,"2,019",42,TV-MA,Adult,English,USA,5.4,FALSE
11/27/2025,Laptop,58.60,27.8,started,21,Male,USA,STANDARD,TRUE,8.98,1,Movie,Documentary,"2,011",102,PG,Family,French,USA,7.5,FALSE
10/25/2024,Smart Tv,65.40,4.3,completed,67,Female,Canada,PREMIUM+,TRUE,18.24,4,Movie,Family,"2,021",106,TV-Y,Kids,English,USA,6.2,TRUE
11/10/2025,Smart Tv,32.10,34.9,paused,35,Other,USA,STANDARD,TRUE,3.36,2,Movie,Fantasy,"2,022",87,PG-13,Teens,Spanish,USA,7.2,TRUE
2/8/2024,Smart Tv,58.40,54.1,paused,33,Male,USA,PREMIUM,TRUE,29.93,3,Movie,Family,"2,013",127,PG,Family,English,UK,9.2,FALSE
12/29/2024,Desktop,26.70,21.2,started,21,Female,USA,PREMIUM,TRUE,27.30,4,TV Series,History,"1,998",12,TV-14,Teens,English,Canada,6.4,FALSE
8/5/2024,Tablet,47.40,7.2,stopped,45,Male,USA,BASIC,TRUE,16.87,2,Limited Series,Mystery,"2,020",36,TV-Y,Kids,German,South Korea,7.5,FALSE
11/3/2025,Tablet,18.80,9.3,paused,53,Female,Canada,STANDARD,FALSE,19.27,3,Movie,Adventure,"2,011",100,G,Kids,Korean,Canada,5.2,FALSE
7/1/2024,Laptop,153.70,47.3,completed,22,Male,USA,PREMIUM,TRUE,2.66,3,TV Series,Biography,"2,015",41,TV-PG,Family,French,USA,6.1,FALSE
7/23/2025,Mobile,107.20,63.3,paused,31,Female,Canada,STANDARD,TRUE,12.62,2,Movie,War,"2,023",146,PG,Family,English,Germany,7.1,FALSE
9/28/2025,Desktop,26.00,13.6,started,48,Female,USA,BASIC,TRUE,12.72,2,Movie,Sci-Fi,"1,990",126,TV-Y,Kids,English,USA,5.2,FALSE
9/17/2025,Tablet,21.50,72.8,stopped,36,Female,USA,BASIC,TRUE,21.35,2,Stand-up Comedy,Adventure,"1,991",74,TV-MA,Adult,Italian,UK,7.7,FALSE
3/31/2024,Tablet,21.50,96,paused,43,Female,Canada,PREMIUM,FALSE,12.58,2,TV Series,Drama,"2,018",45,TV-Y7,Kids,Japanese,South Korea,5.3,FALSE
1/19/2024,Tablet,115.40,52,completed,42,Female,USA,STANDARD,TRUE,20.70,2,Documentary,Documentary,"2,000",84,PG-13,Teens,English,USA,7.3,TRUE
4/10/2025,Tablet,86.90,94.5,completed,36,Male,USA,PREMIUM,TRUE,22.98,4,TV Series,Thriller,"2,008",47,PG,Family,English,Japan,5.4,FALSE
4/13/2025,Tablet,13.50,60,paused,64,Female,USA,PREMIUM,TRUE,9.92,3,Movie,Western,"1,994",98,G,Kids,English,USA,4.5,FALSE
6/18/2025,Mobile,112.00,62.6,stopped,25,Female,Canada,BASIC,TRUE,11.61,4,TV Series,Adventure,"2,017",66,TV-G,#N/A,German,USA,7.0,FALSE
9/8/2024,Tablet,13.60,60.7,paused,22,Female,USA,PREMIUM,TRUE,2.62,3,Movie,Comedy,"2,021",102,NC-17,Adult,English,Canada,7.1,TRUE
12/9/2024,Laptop,104.70,56.4,paused,54,Male,USA,BASIC,TRUE,13.08,3,Movie,Adventure,"2,012",142,R,Adult,English,USA,5.6,FALSE
8/4/2024,Mobile,50.60,24.8,paused,37,Male,USA,STANDARD,TRUE,23.46,2,Stand-up Comedy,Sci-Fi,"2,017",52,NC-17,Adult,Italian,France,8.2,FALSE
5/8/2025,Laptop,48.10,55.8,stopped,28,Female,USA,STANDARD,FALSE,28.03,1,TV Series,Documentary,"2,014",31,TV-Y7,Kids,French,USA,5.9,TRUE
11/23/2025,Tablet,126.80,38.8,started,22,Male,USA,STANDARD,FALSE,13.86,2,Movie,Western,"1,996",112,PG,Family,English,USA,6.1,FALSE
4/22/2025,Smart Tv,47.90,3.9,stopped,52,Female,USA,PREMIUM,TRUE,2.72,2,Movie,Comedy,"1,990",70,TV-PG,Family,English,Germany,5.9,FALSE
5/19/2024,Tablet,131.70,72.7,started,22,Male,Canada,BASIC,TRUE,19.68,1,Movie,Fantasy,"2,022",87,PG-13,Teens,Spanish,USA,7.2,TRUE
12/6/2024,Laptop,88.30,31.3,completed,31,Female,USA,STANDARD,TRUE,37.23,1,Movie,Biography,"1,995",166,TV-PG,Family,English,India,6.9,FALSE
8/7/2024,Tablet,153.10,16.4,started,28,Female,Canada,STANDARD,TRUE,13.84,3,Documentary,Fantasy,"1,994",66,PG,Family,English,Canada,6.9,FALSE
10/14/2024,Laptop,585.60,32.7,stopped,24,Female,Canada,STANDARD,TRUE,16.41,5,Documentary,Biography,"1,990",134,TV-14,Teens,French,France,4.7,FALSE
4/25/2025,Laptop,31.90,17.3,started,49,Male,Canada,BASIC,FALSE,4.40,5,TV Series,Romance,"2,010",58,TV-Y,Kids,English,USA,7.8,FALSE
10/16/2024,Desktop,596.40,81.4,started,48,Male,USA,STANDARD,TRUE,21.94,3,Movie,Action,"1,990",36,NC-17,Adult,English,Japan,6.4,FALSE
3/21/2025,Smart Tv,24.60,9,completed,35,Prefer Not To Say,Canada,PREMIUM,TRUE,18.06,1,Movie,Biography,"1,994",110,TV-14,Teens,English,USA,1.4,FALSE
5/2/2025,Smart Tv,7.00,67.3,stopped,44,Male,USA,STANDARD,TRUE,8.76,2,Movie,Adventure,"1,997",137,TV-Y,Kids,English,USA,6.2,TRUE
6/29/2024,Mobile,74.90,29.5,stopped,35,Female,USA,PREMIUM+,TRUE,6.42,1,Movie,Crime,"2,019",105,TV-PG,Family,English,Germany,4.3,FALSE
2/6/2024,Tablet,38.50,5.7,started,48,Male,USA,STANDARD,TRUE,29.94,3,Documentary,Romance,"2,006",89,TV-Y,Kids,English,USA,3.8,FALSE
10/27/2024,Desktop,77.90,85.3,paused,19,Female,Canada,PREMIUM+,FALSE,20.71,4,Documentary,Family,"2,005",80,PG-13,Teens,Spanish,USA,6.3,FALSE
10/7/2025,Tablet,89.10,86.2,stopped,46,Female,USA,STANDARD,TRUE,1.42,3,Documentary,Animation,"1,991",89,NC-17,Adult,Spanish,South Korea,7.3,FALSE
8/30/2024,Desktop,94.20,75.1,completed,43,Female,Canada,BASIC,TRUE,5.69,8,Movie,Crime,"1,999",113,TV-MA,Adult,English,France,6.5,FALSE
3/17/2024,Tablet,28.50,33.6,completed,28,Male,USA,STANDARD,TRUE,17.45,4,Movie,Drama,"2,001",121,NC-17,Adult,Korean,India,7.7,FALSE
4/4/2024,Tablet,34.60,94.3,stopped,22,Female,USA,STANDARD,TRUE,18.38,1,Movie,Animation,"2,001",74,G,Kids,English,USA,5.8,FALSE
3/22/2024,Tablet,110.20,65.9,paused,34,Male,USA,PREMIUM+,TRUE,24.64,4,Stand-up Comedy,Crime,"1,998",89,TV-Y7,Kids,English,UK,7.6,FALSE
2/13/2024,Desktop,244.80,12.3,completed,22,Female,USA,BASIC,TRUE,29.90,5,Movie,Horror,"2,015",109,TV-G,#N/A,Hindi,USA,7.9,FALSE
9/1/2024,Laptop,97.50,44.4,stopped,18,Male,Canada,BASIC,TRUE,17.99,1,Movie,Comedy,"1,997",90,TV-Y,Kids,English,USA,4.2,FALSE
8/25/2025,Laptop,154.60,96,stopped,30,Male,USA,STANDARD,FALSE,7.14,2,Limited Series,Crime,"2,001",24,TV-14,Teens,English,Canada,8.2,FALSE
2/7/2025,Mobile,27.90,90.6,stopped,66,Male,USA,PREMIUM,TRUE,13.95,1,Stand-up Comedy,Thriller,"2,007",61,TV-14,Teens,English,USA,6.0,FALSE
6/29/2024,Tablet,27.10,40.2,paused,25,Male,USA,BASIC,FALSE,14.70,3,Movie,Comedy,"2,021",102,NC-17,Adult,English,Canada,7.1,TRUE
9/1/2025,Mobile,19.90,11,started,44,Female,Canada,PREMIUM,TRUE,25.18,1,Stand-up Comedy,Family,"2,012",59,G,Kids,English,USA,6.8,FALSE
3/17/2024,Smart Tv,106.60,60.2,stopped,45,Male,USA,PREMIUM,TRUE,25.26,2,TV Series,Sport,"2,000",55,PG-13,Teens,Hindi,USA,6.6,FALSE
9/6/2024,Mobile,30.70,57.3,completed,37,Female,USA,STANDARD,TRUE,9.80,1,TV Series,History,"2,021",17,TV-Y,Kids,English,USA,5.1,TRUE
11/10/2025,Tablet,31.40,69.1,paused,26,Male,Canada,PREMIUM,TRUE,51.88,4,Documentary,History,"2,012",98,NC-17,Adult,English,Germany,6.4,FALSE
1/13/2025,Tablet,164.60,36.3,paused,33,Male,Canada,PREMIUM,TRUE,53.29,2,TV Series,Documentary,"2,014",41,TV-PG,Family,Spanish,UK,0.8,TRUE
10/14/2024,Mobile,71.60,50.5,started,39,Female,Canada,PREMIUM,TRUE,14.31,2,TV Series,Drama,"1,992",37,TV-MA,Adult,English,Japan,9.0,FALSE
1/16/2025,Mobile,66.80,84.1,stopped,35,Female,USA,PREMIUM,TRUE,28.53,2,Movie,Comedy,"2,024",117,TV-Y7,Kids,Spanish,USA,6.3,FALSE
1/4/2024,Laptop,76.30,19.7,paused,54,Female,Canada,STANDARD,TRUE,10.03,6,Movie,Fantasy,"2,012",117,PG-13,Teens,English,USA,7.8,TRUE
3/31/2024,Smart Tv,27.50,35.4,started,33,Female,Canada,STANDARD,TRUE,0.57,2,TV Series,Music,"2,015",38,TV-MA,Adult,Italian,South Korea,4.0,FALSE
12/30/2024,Mobile,46.50,36.5,completed,30,Female,USA,STANDARD,TRUE,25.80,1,Movie,Western,"1,996",112,PG,Family,English,USA,6.1,FALSE
1/28/2025,Smart Tv,28.90,99.4,stopped,59,Female,Canada,PREMIUM,TRUE,12.60,2,Documentary,Sci-Fi,"2,011",131,NC-17,Adult,Japanese,USA,5.3,FALSE
1/13/2025,Mobile,87.60,72,completed,36,Female,USA,STANDARD,TRUE,7.49,2,Movie,Fantasy,"2,018",93,PG-13,Teens,English,USA,3.5,TRUE
4/29/2024,Tablet,79.10,6.4,completed,46,Female,Canada,STANDARD,TRUE,8.76,2,Documentary,Family,"2,005",80,PG-13,Teens,Spanish,USA,6.3,FALSE
4/30/2024,Laptop,106.10,42.9,paused,44,Male,USA,PREMIUM,TRUE,7.81,2,Movie,Biography,"2,005",143,TV-PG,Family,English,USA,3.4,FALSE
3/1/2025,Laptop,91.00,58.6,completed,23,Female,USA,PREMIUM+,FALSE,6.30,1,TV Series,Adventure,"1,994",50,PG,Family,English,Canada,8.5,TRUE
10/28/2024,Mobile,70.00,50.5,started,28,Female,USA,PREMIUM,TRUE,22.83,2,TV Series,War,"2,002",47,TV-PG,Family,English,USA,6.8,FALSE
2/28/2024,Smart Tv,93.00,36.8,started,21,Male,Canada,BASIC,TRUE,11.42,2,Stand-up Comedy,Adventure,"2,014",53,TV-Y,Kids,English,USA,5.0,TRUE
8/9/2024,Laptop,34.40,23.3,completed,38,Male,USA,STANDARD,TRUE,23.33,2,Movie,Sci-Fi,"2,024",115,TV-Y7,Kids,English,USA,6.4,TRUE
10/31/2025,Laptop,28.70,72,completed,55,Female,Canada,PREMIUM+,TRUE,11.56,1,Stand-up Comedy,Adventure,"2,001",97,G,Kids,English,USA,8.4,FALSE
5/2/2024,Smart Tv,59.00,39.8,started,45,Male,Canada,PREMIUM,TRUE,16.26,1,Movie,Adventure,"2,000",67,G,Kids,English,France,8.4,FALSE
4/8/2024,Desktop,17.30,9.9,started,27,Female,USA,PREMIUM,TRUE,19.86,4,Movie,Action,"1,993",98,TV-MA,Adult,Korean,USA,5.6,TRUE
4/16/2024,Smart Tv,77.70,9.1,started,51,Female,Canada,PREMIUM,TRUE,33.72,2,Movie,Sport,"2,018",83,TV-14,Teens,German,Canada,2.7,FALSE
12/2/2024,Tablet,64.30,67.7,started,22,Female,USA,PREMIUM,TRUE,13.93,2,Stand-up Comedy,Documentary,"2,024",44,TV-Y7,Kids,Spanish,South Korea,6.0,TRUE
8/18/2024,Laptop,46.70,6.8,stopped,33,Female,USA,BASIC,TRUE,4.52,2,Movie,Romance,"2,014",79,TV-Y7,Kids,Hindi,Japan,0.9,TRUE
2/26/2025,Desktop,41.50,13.7,stopped,36,Female,USA,PREMIUM,TRUE,8.83,4,Movie,War,"2,023",119,PG-13,Teens,English,USA,6.5,FALSE
8/21/2024,Smart Tv,87.00,44.3,started,23,Female,USA,BASIC,TRUE,17.44,4,Documentary,Drama,"2,021",99,R,Adult,English,USA,4.4,TRUE
2/10/2025,Smart Tv,87.80,20.9,paused,42,Other,USA,PREMIUM,FALSE,9.00,3,Movie,Adventure,"2,012",142,R,Adult,English,USA,5.6,FALSE
1/21/2024,Tablet,74.10,20.5,completed,38,Male,USA,STANDARD,TRUE,14.63,2,TV Series,Comedy,"1,996",51,NC-17,Adult,French,USA,4.9,TRUE
12/26/2024,Smart Tv,602.30,43.9,stopped,29,Female,Canada,PREMIUM+,TRUE,25.94,2,Movie,History,"2,010",108,TV-Y7,Kids,English,USA,0.6,FALSE
1/31/2025,Mobile,52.70,91.4,stopped,55,Male,USA,PREMIUM,TRUE,12.70,3,Stand-up Comedy,Sci-Fi,"2,016",72,G,Kids,Spanish,USA,6.0,FALSE
9/4/2025,Desktop,32.70,18.9,started,44,Male,USA,PREMIUM,FALSE,12.00,2,TV Series,Action,"1,992",27,TV-Y7,Kids,Spanish,USA,7.0,FALSE
2/2/2025,Laptop,31.10,78.9,stopped,33,Female,Canada,BASIC,TRUE,6.24,1,Documentary,Horror,"1,993",79,PG-13,Teens,English,Japan,4.7,TRUE
1/2/2024,Mobile,46.10,98.7,paused,35,Female,Canada,BASIC,TRUE,12.16,2,Documentary,History,"1,999",75,TV-Y7,Kids,Korean,USA,6.6,FALSE
10/9/2025,Smart Tv,18.50,5.9,started,28,Female,USA,STANDARD,TRUE,26.73,5,Movie,Mystery,"2,022",152,TV-Y,Kids,English,USA,5.2,FALSE
8/18/2025,Desktop,63.80,35.3,paused,27,Male,USA,STANDARD,TRUE,13.26,3,Movie,Adventure,"1,997",165,G,Kids,Hindi,UK,6.9,FALSE
8/7/2024,Smart Tv,125.00,62,paused,44,Other,USA,STANDARD,TRUE,29.33,1,Movie,Horror,"1,997",537,R,Adult,English,South Korea,6.1,FALSE
10/18/2025,Desktop,141.40,83.6,stopped,38,Female,Canada,STANDARD,TRUE,57.56,1,Movie,Drama,"2,017",100,TV-MA,Adult,English,UK,6.9,FALSE
9/10/2024,Tablet,77.50,39.7,paused,29,Female,Canada,PREMIUM,TRUE,12.32,2,Movie,Mystery,"1,990",117,TV-14,Teens,Korean,Japan,8.4,TRUE
6/16/2024,Tablet,104.90,72.5,completed,50,Male,USA,BASIC,TRUE,36.69,3,Documentary,Fantasy,"2,018",91,G,Kids,English,France,7.0,TRUE
4/9/2025,Mobile,65.70,44.3,started,50,Female,USA,STANDARD,TRUE,31.72,2,Movie,Horror,"1,999",118,TV-MA,Adult,English,Canada,8.5,FALSE
4/6/2024,Tablet,138.80,5.3,started,39,Female,USA,STANDARD,TRUE,17.01,1,Movie,Action,"1,995",113,TV-MA,Adult,English,USA,5.9,FALSE
3/8/2024,Laptop,136.30,6,stopped,39,Male,USA,BASIC,TRUE,5.70,4,Stand-up Comedy,Action,"1,990",70,NC-17,Adult,English,France,2.9,TRUE
10/1/2025,Tablet,11.10,57.3,paused,38,Female,USA,STANDARD,TRUE,25.74,2,TV Series,History,"2,018",45,TV-PG,Family,English,USA,6.8,FALSE
1/16/2024,Smart Tv,36.00,82.4,paused,56,Female,USA,STANDARD,TRUE,25.19,2,Documentary,Romance,"1,990",100,TV-Y,Kids,Hindi,France,5.4,TRUE
1/15/2025,Laptop,61.00,30.2,paused,45,Male,USA,STANDARD,TRUE,12.23,3,Stand-up Comedy,Western,"2,012",60,PG-13,Teens,English,South Korea,7.0,TRUE
5/15/2025,Desktop,47.30,65.2,completed,45,Female,Canada,STANDARD,TRUE,6.71,1,Stand-up Comedy,Adventure,"2,015",51,R,Adult,German,Canada,5.7,FALSE
9/5/2025,Laptop,47.90,48.8,paused,54,Male,USA,BASIC,TRUE,13.08,3,Limited Series,Family,"2,020",52,TV-PG,Family,English,USA,8.5,FALSE
5/31/2024,Tablet,30.70,59.4,stopped,41,Male,USA,BASIC,TRUE,34.30,2,TV Series,Sport,"2,016",38,TV-PG,Family,English,USA,8.6,FALSE
6/22/2025,Smart Tv,77.20,70.2,completed,24,Male,USA,PREMIUM,FALSE,9.96,2,TV Series,Adventure,"2,017",62,TV-Y7,Kids,English,Canada,6.5,FALSE
5/5/2025,Mobile,79.50,34.8,stopped,25,Male,Canada,PREMIUM,FALSE,22.45,1,TV Series,Documentary,"2,009",54,NC-17,Adult,English,Canada,5.8,FALSE
1/3/2025,Laptop,95.60,86.8,completed,49,Other,Canada,STANDARD,TRUE,9.27,1,Movie,Thriller,"2,002",80,NC-17,Adult,Spanish,France,4.9,FALSE
